board_hash,value
-27078057053810938111-1,0.39318162466209794
12399505653896294901-1,0.390535799357807
440092060542163130-11,0.3896811132235977
1085030813921577628-11,0.28563772309251123
-5855811748021627255-11,0.3
-5912373498336847696-11,0.396
-721837849224502336-11,0.42672
-5883143230385408142-11,0.24619516522441554
22830895973521010391-1,0.06829898023577154
-3361814354634105782-11,8.729437796619437e-13
431472281224349471411,0.396
-47700703541833843871-1,0.43390284800000006
-60200537020516557821-1,0.439597824
16078681996205056721-1,0.44067130368
5996430356531951441-1,0.4410148171776
-841702027265508156511,0.441124741496832
-24427226293698173111-1,0.3705593689989581
14108973303663889101-1,0.38328170219723195
139304508565906388911,0.29062130341244674
-27058626824139445931-1,0.7999999998556311
88954764916896253701-1,0.6349879606675833
-66808193576138203501-1,0.47286555202117087
-47343947683278406171-1,0.3607544182926935
72874415946215937991-1,0.2789900775447981
-308986335829137805211,0.22725297212885007
43516362719253129141-1,0.10493890524534963
-873596899720427698111,0.16253242221158887
345838068280404111911,0.20721926086656003
-12244822886820575601-1,0.2849112075895661
-21214897415902762701-1,0.2501815216330241
88537915787481789611-1,0.23074278416094177
20348985988143507981-1,0.29475732611356703
32370137034080555751-1,0.3887421401890816
7957144139304891518-11,0.3603084339802114
8065420169756663906-11,0.18
-10954373959473066891-1,0.20801625191199102
1027150710284349401-1,0.1798082318975376
-19902819359014994101-1,0.2095500032621537
-68680296704071319041-1,0.23004633101924504
64672419828887845471-1,0.2778182322539753
-77976851509562711331-1,0.24780624278797794
659339396882918926811,0.30541228936518194
-318512427145292758511,0.18403199999999997
63287257595164340511-1,0.2841860518380831
70800006390522450911-1,0.28723587820748797
13254166339713477871-1,0.3069982451872563
-234950275537653841411,0.2705426059757753
84069201784729363551-1,0.08190285485743543
-80095954261475563541-1,0.10253433720088292
80369682894376111571-1,0.7352000000000001
27764162664232493031-1,0.4984
-379217952504619509511,0.459488
-29618639881794780431-1,0.44703616
-416213391314338457711,0.4430515712
35564545615489001461-1,0.441776502784
-15266117131322738981-1,0.44136848089088
-18682975799550937351-1,0.4412379138850816
4824226856537853095-11,0.44119613244322614
-53728984226386624511-1,0.24495981666593603
736513770266244579611,0.19214648227293196
-181092864076916265611,0.108
-279883278101835576911,0.436
28531090692064152291-1,0.547310772895744
-19897831871370892931-1,0.34710893568
56396294821026758341-1,0.38816370073600004
-462484388583959731-11,0.3692217685543945
5984817425382378547-11,0.0467556501027083
52482113921205747631-1,0.19474699801978174
-54019294146403259151-1,0.1469942558969804
-731471610247853047411,0.3
82323377158832646871-1,0.396
41344017646147025671-1,0.42672
483182075342090534311,0.4365504
-30478380343821555681-1,0.439696128
1415792847831622434-11,0.44070276096
-56563093362027862791-1,0.44102488350720004
-192811877884875134311,0.44112796272230403
-63350350934844164411-1,0.37182177579648945
840692017847293635511,0.2602672865102868
11152226213943728151-1,0.08534811347516405
-401538767820525217-11,0.3
23571776590160031701-1,0.396
-14891789028020426971-1,0.42672
6090033195215459023-11,0.4365504
-8468855071007497402-11,0.439696128
28295042984437014141-1,0.44070276096
5910354339315154602-11,0.44102488350720004
4746429953612404730-11,0.44112796272230403
28895198352897248291-1,0.40586807222544635
27329719458950584941-1,0.3945806851418012
57147907504189358271-1,0.36663504358165033
-454878987045455637111,0.24692530823056882
698958103976948150611,0.3
14271532803472017611-1,0.396
65647831546173594171-1,0.42672
634174585172103951411,0.4365504
-70281099325080653691-1,0.25505237760910293
-50212245196666975291-1,0.2672255794927635
-2349502755376538414-11,0.3011737108898265
16986751273053056501-1,0.7999999999999999
46350398130610997601-1,0.4984
-341269190433217283711,0.459488
-50834299694621791851-1,0.44703616
68186666481801946691-1,0.4430515712
-730540991740278936011,0.441776502784
-46377344003685155841-1,0.44136848089088
402008902577453332511,0.3848901601985823
-490095422218442763411,0.24439348289442792
-90986606711703910411-1,0.16121466483966856
49299397515499217381-1,0.12678760086723917
15788865862693046021-1,0.7999999914046461
24120589056069540831-1,0.6384177083255677
64449431408744585311-1,0.4698717661744904
-10789451649170234991-1,0.34103867240069646
82525522490168668371-1,0.2975742382979652
-48159929830287699401-1,0.372117463678976
-38551120655982901311,0.31145038327766295
-32370501024656178361-1,0.13848941746457105
827957944977531757111,0.3
-186626388553526159111,0.396
-58441809172477942981-1,0.42672
26972299898063961151-1,0.4365504
788106856111047779411,0.439696128
25549867003981880091-1,0.3391440687633531
41688092560936474191-1,0.31909960941744187
-13012095675529448441-1,0.2793955825560337
9386173922159588061-1,0.27125983164921624
75915518915782731361-1,0.30391634801862155
374647827566703549611,0.2846141367768284
56426325048269551361-1,0.6920000000000001
1630322872640414660-11,0.29904
6806323533116189560-11,0.6321332027351975
41919506520057026891-1,0.4942471901684852
17268526783441680541-1,0.3820004069376
-67657392629270096251-1,0.441776502784
-80780691207996823021-1,0.44136848089088
-580898463253478117311,0.26474274833104894
-413790964325501528011,0.33387258326372193
78339316110681375851-1,0.14979542248667133
84306714741459162571-1,0.11535566268929846
-46182872520682716261-1,0.7352000000000001
251294730697961938411,0.49744
475708572143546015811,0.4307358208
76676782391244961961-1,0.44703616
-29121195555154690571-1,0.4430515712
72439848616461361241-1,0.441776502784
21234705560056445781-1,0.44136848089088
64282859963766865951-1,0.4412379138850816
459391566898221012011,0.44119613244322614
-1042280591258341291-1,0.28524640024681647
-21092659652419995411-1,0.29143468660786576
-167598830499757132511,0.2299761798950185
-739732876037738192611,0.3
10235373051625660171-1,0.396
-55729323047941643541-1,0.42672
-61533129044835099401-1,0.4365504
4391320598110334553-11,0.439696128
115030658880918814-11,0.44070276096
-508950484133456515011,0.3
90180314072576808891-1,0.31534117832425473
42384626931382448671-1,0.42672
52077285157155412071-1,0.4365504
-85186848543990784071-1,0.439696128
783393161106813758511,0.3105368574624747
-1258111010266067592-11,0.36379102889574405
-1088668123429647181-11,0.6275738516618953
-181237879336303281-11,0.6397163726834222
-70813333468631672111-1,0.5341583690654448
-13023706933693378391-1,0.45379646042905597
81025225084671785241-1,0.3375794152923517
79904822967178392121-1,0.27722636757735813
14693397252468751901-1,0.18942150633350596
30829977238001070281-1,0.62
37625522841878782841-1,0.4984
91924986433845074121-1,0.459488
4265535814665514479-11,0.44703616
889222723058380588611,0.4430515712
-554472239555296035211,0.3610659016704
78810685611104777941-1,0.3594996433256448
3746478275667035496-11,0.3377131220014227
35165567342533511311-1,0.62
75498754128801357621-1,0.4984
403021578853733799011,0.459488
6429280012103152321-1,0.44703616
-81801797756384015071-1,0.4430515712
-56592042992124917581-1,0.441776502784
-113652746018442041311,0.44136848089088
-147252827641766146811,0.22699060700565024
-38433266340153980811-1,0.62
-910387348095488376011,0.4984
18050324346193682871-1,0.459488
-89930724813257497271-1,0.44703616
29888876998601141331-1,0.4430515712
-22140342892264422351-1,0.441776502784
289371483325986699511,0.44136848089088
437077828074633369311,0.3043186437324734
67710707256433573171-1,0.11121164815572199
73848151566726335371-1,0.09133555884184935
5135660816578315021-1,0.07618491813282163
37464782756670354961-1,0.06448749625239214
7810765707995379248-11,0.3
6629127758060917153-11,0.3336
306092902784278883611,0.15361919999999998
4069947223246280421-1,0.38365097927966724
73009636595091062171-1,0.2824098237738386
85255147912606444211-1,0.3127350847735595
-625243186723709526811,0.24559264051139973
-56454710420130083881-1,0.12762533916780608
-11798126848158891521-1,0.10173716753663191
-58831432303854081421-1,0.08194072660820674
395623114949436226511,0.308114966003712
-14927435878467081201-1,0.29288144192947096
-8336559351097989411-11,0.3690859742068736
-17502553490601252331-1,0.03628824728231155
-28276813998521543941-1,0.04135839573526371
-32325466936213621841-1,0.04183496679928244
-405919171073851256011,0.108
-64018850443984140951-1,0.396
6739712636635934471-1,0.42672
-802836016923968133211,0.4365504
193390810538176188811,0.439696128
-822134767284817766611,0.4135862382445458
-66159755232283661901-1,0.31577310101891387
-19084690404117248721-1,0.24239107302186427
-3855112065598290131-1,0.16139678109842157
-898501354809903704611,0.3
372485618191829722111,0.396
20331390149927010791-1,0.42672
-82236835011160845231-1,0.4365504
2473285687583213391-1,0.439696128
-80773886101011468861-1,0.44070276096
40624698849867425541-1,0.44102488350720004
-72183784922450233611,0.44112796272230403
-588314323038540814211,0.22116110486534524
-67453971167717543681-1,0.7999999988860422
-71117748274473823931-1,0.458528
96897319667089997311,0.459488
-87543087649120022981-1,0.44456106141760415
-357381364770420545811,0.40387033286220186
59984951817420181651-1,0.3220908143365368
82274338481902404051-1,0.2390500355910048
69043109822441227181-1,0.20679880425744585
-56997211227184310871-1,0.7999999999887739
-910371880909692925511,0.47958729000550404
20669861272497579011-1,0.4745030475872832
-48345214395109395611-1,0.3525462600960077
-84928175715062095831-1,0.2271080785789021
673907547329998929611,0.30303054070864105
-21502155477313433781-1,0.20587469931840177
8081262189083142931-1,0.1701867546559952
9583193355131393581-1,0.776672
-51673419088510835421-1,0.5828612608000001
11518881689247172771-1,0.44133158297600006
-60842084290197924331-1,0.36102539763712005
24095907388145953011,0.24979901145731045
56408678194717244071-1,0.1375958573704292
-7327288845510588191-1,0.09300335823661235
52799727876743550221-1,0.09247158663438355
-42770482214168203941-1,0.6920000000000001
45898995616018613251-1,0.52048
-89413226579350416791-1,0.44224640000000004
-30555080232327668211-1,0.40974054400000004
86683815603316974801-1,0.3969479168
49423634525589475941-1,0.39208923504640003
-4592985095102376657-11,0.3849225404724229
-2345375472325705718-11,0.25215326117664977
-45487898704545563711-1,0.07378261844945512
-897634654037793992111,0.0648
3333068746900864611-1,0.16217029385846785
-357720684239149079-11,0.5913820340243662
87355679191843543861-1,0.4364931551826182
4019528312729787942-11,0.31289075013713924
-82047020146762582531-1,0.3024793964385114
-53526136086248127251-1,0.2824907312859545
-11180534605478705191-1,0.2690369990565702
-49734034846493182831-1,0.21613757378810833
76415413479769526271-1,0.20760685803147458
64111400498135961931-1,0.20335698902286933
-6779383157837504957-11,0.20666922336010082
-28238727563019808861-1,0.62
8819456017465905001-1,0.4984
-73291520984607216581-1,0.459488
-57725732452164061661-1,0.44703616
476015462591826827111,0.4070688566050816
-24291005578886413971-1,0.3740443234469151
-68072279039203600481-1,0.3565971692103821
-282768139985215439411,0.2875762633213901
-442655808795868163911,0.3
-19168252340393885511-1,0.396
51518896747179249381-1,0.42672
-15558787366659172031-1,0.4365504
-16114790387385187291-1,0.439696128
4540325940881197734-11,0.44070276096
-2083710873135954227-11,0.44102488350720004
559969815537172583911,0.44112796272230403
87578553630116230671-1,0.296579521875076
897016874233995016111,0.31194909421717104
-205869408199086780911,0.3
-75213566973193347541-1,0.396
33139848044909444421-1,0.42672
506426756703771939011,0.4365504
-57095338261476823951-1,0.439696128
62643005275296185121-1,0.44070276096
-335538891441027688111,0.40573588409970396
852852364630202587811,0.39139677763338243
23968026458451608291-1,0.23391997431158126
-170334886544803425411,0.2953554080263742
-803270882933222758011,0.19701798661243936
82857963344131123591-1,0.2774965277648038
-2404412120808480191-1,0.24144063105687064
40200890257745333251-1,0.21739622882669846
-91613545346364010391-1,0.2513176602017234
81540846071789055021-1,0.2792790857769972
425578519579426146411,0.23423776255824924
-10365373648510489851-1,0.76112
-779460634327426967211,0.4984
-44715019999190770121-1,0.42192942080000007
-53939058275704666981-1,0.37943088701440003
62877381556150814161-1,0.37178265755648
-64748350440692150401-1,0.3638409341403136
-59080162758824522951-1,0.3127144167966822
564086781947172440711,0.26461640698043193
-27204835674977390031-1,0.06824550545541905
-88864001903745022311,0.3
-61845604558722353911,0.396
-742384054738600205811,0.27392338950636536
-68040972929093334671-1,0.11814759443233039
23538838951006133281-1,0.62
66650509712786204511-1,0.4984
75010080447500388081-1,0.459488
-2065006834735901325-11,0.44703616
-27990984980766908621-1,0.4107696312400006
-7931141701989776831-1,0.3398333947826223
72480410085941898571-1,0.29916929419259075
400779930451107608-11,0.31913057372043097
-4338726292867745711,0.3
22809943763405271881-1,0.396
75888487926597446571-1,0.42672
-119429836942355216011,0.4365504
12199846545521948511-1,0.439696128
-71375316879616286671-1,0.44070276096
-26239451305898448061-1,0.44102488350720004
-7433844965256438498-11,0.44112796272230403
-4551576097651473932-11,0.4411609480711373
10100660817542824741-1,0.34347209219827307
485861618507048083711,0.3
8111066929149498711,0.38065157120000004
-40755362235810952631-1,0.203265585260579
-61118840052257709171-1,0.31672730823663553
-40955937121711369161-1,0.3179585241162795
23139985193364217471-1,0.2994167254880434
233370776532895085511,0.2063554872041171
17260046050831197331-1,0.08815838847074739
639152729590493482211,0.3
40754187276846057401-1,0.396
52653787069175686031-1,0.42672
-72569899736843182611-1,0.4365504
726340002009048340111,0.439696128
905997187811749301111,0.31216797202569485
-20060574294242892611-1,0.62
-70824469296599915791-1,0.4984
8956819138724073528-11,0.459488
780322536989838871-1,0.42770969600000003
-84195114320710179381-1,0.40269804544
59941628013994709071-1,0.3939292762112
-33527236401533884611,0.44136848089088
4270007622779794551-1,0.04961244706609169
499840654621030495311,0.33866552320000004
-37842488882183280041-1,0.2623728895208763
55808531149208511671-1,0.21740094679878136
38768237562742416911-1,0.28366441695253075
1000397989262614201-1,0.29703217230101225
552776645868498125811,0.0648
86481821630578116851-1,0.198432
-90051628799485422291-1,0.395552
-89771813147970128751-1,0.4365504
-553280919402366927211,0.439696128
83668216048157135061-1,0.405124417536
-89762144773993245291-1,0.39425474371584
558085311492085116711,0.38425157587107844
51805377917124071981-1,0.18767848149604904
-19561647699647922411-1,0.17330385124980718
-49487209408899079801-1,0.16722438445192478
-14973541250905437981-1,0.26517420046440804
874859548842400110211,0.2763266473449143
-29742438492326579121-1,0.6920000000000001
77818739814555329421-1,0.52048
2841007846903990563-11,0.4182532075520001
46239220699219956721-1,0.41525785600000004
-6223370057635117249-11,0.383003162624
524821139212057476311,0.2681824032929377
2147895899248572833-11,0.3
2678642642833564231-11,0.396
-204014970690586140511,0.42672
662949762401602973311,0.40329872089088004
80844223290008120481-1,0.3318777761246216
-31984209678181431961-1,0.2970776457269441
-87553216729863451011-1,0.28294130797935424
51356608165783150211,0.2790542312404501
-18641692770329438841-1,0.6920000000000001
-22620402233339973931-1,0.47049149440000004
27972196034503635761-1,0.35774447411200005
-80073132893602938451-1,0.29649141985771527
-2681178800072224427-11,0.16045420444137348
-14193899704274532811-1,0.1586724578917922
-52698140255170232121-1,0.12490123117401258
-18630741741178045881-1,0.09956564314735121
-7642813093413230255-11,0.3
58933109067881378581-1,0.396
-7220381261222764886-11,0.42672
6814781813996484918-11,0.4365504
-51654238780967287331-1,0.22867009089021917
221773106494439755111,0.21907184445389039
162075464433567355111,0.3
75436310962965008831-1,0.3587641985568198
-1750255349060125233-11,0.3565306425525597
-79222196951714801211-1,0.35760000000000003
882706585139627794711,0.414432
32071292018553961681-1,0.41308288000000004
86267814764648371221-1,0.34762414284800003
-43896674278430201441-1,0.33868780331008
-79101047434477978121-1,0.37291771775221766
-53970275691126171771-1,0.4410867310362624
1713843166943521039-11,0.441147753931604
76213892734664971971-1,0.24349608459612457
-67451896791637916481-1,0.2624520540156927
-323254669362136218411,0.20043868981461233
-43815212651310715771-1,0.7860032
-43644075055507587591-1,0.488545024
47184327213129199741-1,0.35869242368
53730946968948499181-1,0.3529188683776
73955414113057856281-1,0.4430515712
-45624656130854919821-1,0.441776502784
-33005609787650144261-1,0.44136848089088
-6625250369609172651-11,0.4059388807742751
38317757113123371571-1,0.62
81723952401827774681-1,0.458528
-77667428303666201951-1,0.42242176
441031915650526180911,0.44703616
564512425379003970611,0.41286710272
65904965206803041471-1,0.3971833745408
650856762078773655811,0.26660484421892605
8683620238337018101-1,0.14035605849470886
-73253737470154299771-1,0.10886601286281654
-784694157501292060011,0.3
-63523719819841194611-1,0.396
716212803022609468211,0.42672
806811838631547576011,0.4365504
-7174666206587727601-1,0.38136972693746485
77564189642196106721-1,0.3654340548966377
-9910535339010444041-1,0.05459745777204949
-342293149194341723911,0.20661335040000003
-33140978485945126801-1,0.2978525584683585
37274219958839337671-1,0.3588109239880988
-831406684258248937511,0.2879857897763847
-82101747694949664871-1,0.2638168827834806
714160061060445613111,0.21222920198805356
-87359689972042769811-1,0.19461124044155714
-2388120757665368388-11,0.18146989645824
-56138389343389099481-1,0.396
172398280354344031-1,0.42672
80812621890831429311,0.3241110704158722
-894042056237948577-11,0.3
-85686629810630797971-1,0.396
7832886423634510302-11,0.3793552912778873
91662045312367425891-1,0.2745857052393878
29417947468008501261-1,0.439696128
210466841575601962-11,0.2873661510131479
-237211720395224825811,0.3
48445028670583793001-1,0.396
49067917333349140471-1,0.42672
-536556018089582892111,0.4365504
-34314715082138824711,0.2901701217997697
-63303105339469882521-1,0.20772355348004962
-11780185483055177961-1,0.1692717220042252
-448902594235658673711,0.3
-50471562968297390951-1,0.396
-5669773729722527491-1,0.42672
-144094602929086311011,0.4365504
71354913945859720331-1,0.351869171122543
48440903297974226131-1,0.3248794692903932
-84984118647429927401-1,0.2997996793501754
-3313251615562969002-11,0.3244998643712
8100047702197656889-11,0.17047777537760922
-91955823686939837011,0.2048479327345981
-18735604304216607611-1,0.21175079099238447
-45729855360160323891-1,0.62
70543501260729172901-1,0.4984
92055172960696856051-1,0.459488
-77357313349172441701-1,0.44703616
-580561527332776071-1,0.4430515712
8632971924770710731-1,0.441776502784
-3039465300043000828-11,0.44136848089088
-42775816824084909281-1,0.7999960513488849
-79663292932939676531-1,0.6139935331027742
18204965620469222381-1,0.35000159979064394
73178007890937849821-1,0.33332004816463945
66114633001805784211-1,0.23552153057445516
-8092171223373412616-11,0.3
77368820820306182031-1,0.396
-33406523271739618711-1,0.42672
-2598193134885602580-11,0.4365504
-5270660881559644427-11,0.439696128
43520385582617965731-1,0.44070276096
50388598444317166031-1,0.44102488350720004
-16987323764763830651-1,0.39139677763338243
-608245659989026577411,0.40581749117213145
-69029526439860921801-1,0.34800724006193207
-43583234814583024901-1,0.7999991470913592
-41755809964772152031-1,0.6047054157626451
23101069043663160801-1,0.48208169165859077
67810869713008581781-1,0.38218285139470776
-53355862896704927621-1,0.29499035434526194
799048229671783921211,0.18506063434475167
-9627312308642565841-1,0.62
-7943988463790901411-1,0.4984
-4943640011346676189-11,0.459488
1760801665810969726-11,0.36403317760000004
-435716285525582050911,0.3
42799402891831032051-1,0.41289048565697906
-760325255197526191711,0.324286423644373
52053558743631395351-1,0.2828603340180905
-821017476949496648711,0.22853957296548688
-49009542221844276341-1,0.20137586934326696
1220354650410343079-11,0.3
40435836896761540981-1,0.396
-486928272690420580111,0.42672
-12970554440676932301-1,0.4365504
-9182343147486123016-11,0.439696128
-85488909560189409621-1,0.23779331848752194
-8037946495162734721-1,0.2455647161110889
