board_hash,value
('75300115253769863271-1', 0),0.439696128
('-7605276646415937182-11', 0),0.44070276096
('-60790927311386628881-1', 0),0.33870800041502314
('22177310649443975511-1', 4),0.04408778876440825
('264375324771650095811', 0),0.3
('48960617303864828181-1', 0),0.396
('-46589835610496232611-1', 1),0.42672
('73433736963422716431-1', 1),0.4365504
('7441234162814999332-11', 1),0.439696128
('36986388209589277631-1', 1),0.44070276096
('8673186573261935994-11', 0),0.4052128723498716
('-1470078447523289757-11', 0),0.3186826312865836
('-4797979272887626611-11', 1),0.3
('5403794322624412747-11', 0),0.396
('7954308596305113636-11', 0),0.42672
('68308623396505180211', 0),0.30672
('45310558895603321061-1', 0),0.396
('-63188300431197349031-1', 0),0.383440128
('-89143171615116835121-1', 1),0.4365504
('-759819167118741084911', 3),0.439696128
('34460494826159861121-1', 0),0.400972056576
('9189603404093664327-11', 0),0.44102488350720004
('-50905128290737573311', 1),0.4057016611405824
('5735926722552320250-11', 1),0.3
('18411783518547581761-1', 0),0.396
('16714577773083424341-1', 1),0.42672
('-7363701166540211286-11', 0),0.4365504
('-609877528953224674211', 0),0.439696128
('-64439442592025658901-1', 2),0.44070276096
('244307885852166293911', 0),0.44102488350720004
('2984037384921888901-1', 0),0.44112796272230403
('76709719373623736681-1', 0),0.4411609480711373
('820420697858326406411', 0),0.44117150338276395
('-681463324647763494911', 1),0.4298788639760534
('74444562888893614311-1', 0),0.7999999999999948
('-76546938629647881881-1', 0),0.4868352126083948
('46037956976488576871-1', 0),0.08163437535379411
('-530776887531510235811', 1),0.44703616
('57512806724383689651-1', 0),0.3448671658658332
('452506336591508286211', 1),0.441776502784
('20831637160652530661-1', 0),0.2205316982553371
('-23453754723257057181-1', 2),0.14703040432434694
('-83715134537587936351-1', 0),0.62
('-24211529025503763131-1', 0),0.4984
('-37165011037228374791-1', 0),0.459488
('80117108690962469201-1', 1),0.44703616
('362376866856129717-11', 0),0.4430515712
('-62662688121138771121-1', 0),0.3340353735576781
('82161970871796776541-1', 6),0.44136848089088
('677107072564335731711', 0),0.31769213477528935
('-6676109471509855072-11', 1),0.3
('5718381775768089831-1', 0),0.3525512853419582
('-99105353390104440411', 2),0.4329366689207398
('-39125936371372281041-1', 0),0.62
('50063020832876208471-1', 0),0.4984
('-19756585541203557731-1', 0),0.459488
('9269744097760656171-1', 0),0.44703616
('-15149776778835586571-1', 2),0.4430515712
('47669034982638974661-1', 0),0.441776502784
('297639659426488722211', 1),0.44136848089088
('-34848316375371639631-1', 0),0.4412379138850816
('-399524814942809151311', 0),0.44119613244322614
('90608422577589251061-1', 2),0.4411827623818324
('-40591917107385125601-1', 0),0.6920000000000001
('71155440767937922571-1', 0),0.4984
('26385566466164204281-1', 0),0.459488
('63161136437086431061-1', 1),0.44703616
('73511619913262272-11', 3),0.4430515712
('2448514656848151062-11', 0),0.4081174728704
('-783299630082552146511', 5),0.3
('56797679301364895151-1', 0),0.32575794548165843
('-72766874982570023941-1', 0),0.2941332104951681
('43955016252298569061-1', 1),0.4365504
('76521939665904390211-1', 0),0.3178372381457179
('46837227731826808771-1', 0),0.3083452548801164
('3960048543735474136-11', 0),0.288542911472662
('853433359731925486611', 0),0.3
('-250169922354530091-1', 6),0.396
('366608007411210084911', 0),0.35112910234713623
('79295762193999480031-1', 5),0.06306669909528986
('-5302505917897848982-11', 0),0.0024819842725812636
('23196373426114602051-1', 0),0.012058269960805787
('-88348472541958977871-1', 0),0.03399496176115443
('550757610433920572211', 2),0.4365504
('-14700784475232897571-1', 6),0.39426557773512183
('-39050877318413898831-1', 0),0.7352000000000001
('46402899290892728071-1', 1),0.4984
('15831420940380187291-1', 0),0.459488
('-81038755937177526241-1', 0),0.44703616
('-63403360979894410481-1', 0),0.4430515712
('-6802372286569467664-11', 0),0.441776502784
('353697668045040734-11', 0),0.39929772282773474
('7505148035843380774-11', 1),0.3
('3379245187226671951-11', 0),0.396
('-15717985928922818381-1', 4),0.42672
('473947747798233983411', 0),0.38418200453120005
('82713913556261229731-1', 0),0.33126081210514674
('73496322624092045201-1', 1),0.44070276096
('-32290283034513788661-1', 0),0.31271994831655897
('-732728884551058819-11', 0),0.3681386351723154
('-474292047416523107511', 0),0.3
('42726820760161092161-1', 0),0.396
('89049442045639844861-1', 0),0.42672
('80750973924295347271-1', 0),0.4365504
('18673427321334837901-1', 0),0.439696128
('-290831065719061718111', 2),0.44070276096
('-63017805206032625001-1', 4),0.20978611682963394
('-85994023950289225781-1', 0),0.62
('-56564794443733101101-1', 4),0.4984
('34055875498411705111', 3),0.459488
('-33914379619622818171-1', 0),0.7999991470913592
('68014172239141172051-1', 0),0.5764221008036767
('64692258812322197711-1', 0),0.40267945487342616
('-73579915864818717701-1', 0),0.3474077533029861
('-2697694487652502146-11', 1),0.3
('74365672530229244911-1', 0),0.40024456172339207
('-17261747366393392601-1', 0),0.4256163016704
('-8886400190374502231-1', 0),0.43619721653452803
('-61845604558722353911', 2),0.439583109291049
('39823342814777312151-1', 0),0.33452888257269886
('-904352878196556451911', 3),0.3
('79438145717812387361-1', 0),0.396
('-49089048287154036671-1', 0),0.42672
('-32134848394790429011-1', 3),0.4365504
('413454438185363187011', 0),0.439696128
('-69917142785695232801-1', 2),0.44070276096
('510316297034805778611', 0),0.383207834393641
('38951418394459596511-1', 3),0.3887320228936548
('-3424742822190642487-11', 1),0.3
('4280819101874429688-11', 0),0.396
('66274191644144350151-1', 1),0.42672
('36312970766543493131-1', 1),0.4365504
('-47719225402788729251-1', 0),0.439696128
('-25154292671465846821-1', 3),0.44070276096
('4488400110558603705-11', 0),0.44102488350720004
('-667610947150985507211', 0),0.44112796272230403
('32348145519830060901-1', 3),0.3697279123219383
('31506011986209909311-1', 0),0.7949611520000001
('-53386418776111500511-1', 1),0.4984
('-1147203555895658908-11', 0),0.459488
('41965723679973831111-1', 0),0.4477567851342071
('62301123691129503541-1', 0),0.4430515712
('-493779723832446176911', 0),0.40161630167039997
('598481742538237854711', 1),0.44136848089088
('-54019294146403259151-1', 1),0.20898802507738012
('-83586744154733386971-1', 0),0.7981860147200001
('-139887992046465665711', 0),0.4984
('-12633877757496637811-1', 0),0.6392306636995899
('25081663856273473181-1', 0),0.5089863744473967
('74274588968931265761-1', 0),0.023499114412639154
('267093892264753414511', 0),0.3
('-46712932017143589741-1', 0),0.41410504356545386
('22070971915841255301-1', 3),0.42672
('-606062122449670791011', 0),0.4365504
('-79820690886993689201-1', 0),0.439696128
('-732026188899650839411', 0),0.44070276096
('13054482236899758611-1', 0),0.3528324047595905
('-8955456710364923426-11', 1),0.3
('-54044291850501643601-1', 0),0.396
('31798770309108777601-1', 0),0.42672
('61890889416892921941-1', 1),0.4365504
('-2370058675689331967-11', 1),0.439696128
('-68481934787871459071-1', 0),0.44070276096
('-6772202178961561392-11', 3),0.44102488350720004
('34774467472288781371-1', 2),0.44112796272230403
('67973342036695278691-1', 0),0.76112
('-53654072330126827741-1', 0),0.5425984
('8333384882420153761-1', 1),0.449324288
('-30156423272017551351-1', 0),0.44703616
('4766815594207201674-11', 0),0.41522639872
('763680999632019966611', 0),0.40887244759040003
('22830895973521010391-1', 1),0.23068800669882983
('202288547859981973111', 3),0.3
('706830078634531952011', 3),0.396
('-90637303953870780071-1', 0),0.3990835712
('18034560794794808761-1', 1),0.428117784576
('45696070386665618701-1', 3),0.43699769106432
('-1723412000762619287-11', 1),0.3
('305837637006043792111', 4),0.396
('68387093045623528141-1', 0),0.4321472
('-10038729385680602381-1', 0),0.40021734400000003
('-32367142105321688411', 6),0.439696128
('-10433266177553351011-1', 0),0.369874998706176
('20937015875104883211-1', 0),0.3079517359984136
('-45032562382974031731-1', 1),0.42502281398263164
('2238299489805426845-11', 4),0.43600730047444214
('52207986774245412221-1', 1),0.62
('6076677747076841821-11', 2),0.4984
('-9075602358178225816-11', 0),0.459488
('-822134767284817766611', 0),0.38027419198506845
('-66159755232283661901-1', 0),0.31125528336365815
('-19084690404117248721-1', 0),0.2364690939210016
('-3855112065598290131-1', 1),0.29637072383477914
('-32370501024656178361-1', 4),0.4412379138850816
('-45064451713283117411-1', 6),0.009852830606180123
('-607503531032410379111', 2),0.3
('-79146876516793431181-1', 0),0.396
('90400063652643216701-1', 1),0.42672
('-68361687778748688051-1', 0),0.4365504
('-581400370397607247-11', 0),0.439696128
('-5444165105149585275-11', 0),0.44070276096
('38711865834285794651-1', 1),0.44102488350720004
('425578519579426146411', 2),0.3200987273081754
('-51306092106669191501-1', 0),0.7352000000000001
('84850818028454398591-1', 0),0.547552
('-108191634459163516511', 0),0.459488
('78956868360765450151-1', 0),0.42770969600000003
('23677744288899283841-1', 0),0.337618827264
('-80687289702876261651-1', 0),0.35290850844672
('58412204782293917661-1', 0),0.35018193061478403
('12474993668163928461-1', 4),0.4412379138850816
('-661781394012360361-1', 0),0.3467761062514482
('294886858225533985311', 2),0.4411827623818324
('385905248256899817611', 3),0.3
('32815342096137957681-1', 0),0.396
('-30987557512335046701-1', 0),0.42672
('-75188356395251794171-1', 0),0.4365504
('69848360240005882481-1', 1),0.439696128
('-3411283780047554928-11', 0),0.44070276096
('76302608932871644961-1', 1),0.44102488350720004
('86984002278367705731-1', 0),0.44112796272230403
('8418365403701560718-11', 0),0.4411609480711373
('414437877201793416311', 2),0.108
('72764728056011470641-1', 0),0.00787299266538826
('-83572071291404825581-1', 6),0.42672
('-22548225023328833241-1', 0),0.431917824
('92116967573438795641-1', 0),0.43821370368
('380201198239160295711', 2),0.39544584216576
('-45990576162984987601-1', 0),0.27064841972627035
('-62310847168478867161-1', 3),0.44107938664218627
('90441193537411000461-1', 0),0.40583543948999207
('320565490543752657911', 5),0.3
('-79869733655691257591-1', 0),0.3221928111841799
('7189186571933935271-1', 0),0.2516576186777752
('5718381775768089831-1', 2),0.409495751901677
('-147007844752328975711', 2),0.39427209529466123
('834043427651208436511', 0),0.3
('13595095607118686011-1', 0),0.396
('-7442736397655027691-1', 3),0.42672
('-824849029026363021811', 0),0.4365504
('76727090098454475231-1', 0),0.439696128
('-499666029650843920911', 1),0.44070276096
('68343857792449383131-1', 5),0.44102488350720004
('13696138430836169481-1', 0),0.31592611298431356
('46108956032312989781-1', 0),0.3623292721857994
('773205172952665237211', 5),0.3
('54267499481368732961-1', 0),0.396
('45712238105889385351-1', 0),0.42672
('-22239261188249743441-1', 3),0.4365504
('18080446001346106881-1', 0),0.439696128
('121061830475275786811', 1),0.44070276096
('-49128859724064395251-1', 1),0.44102488350720004
('51915469251752952761-1', 0),0.44112796272230403
('7257426552660616924-11', 0),0.4411609480711373
('13696138430836169481-1', 3),0.44117150338276395
('565731489998318559511', 0),0.3
('9210544821824913481-1', 0),0.396
('-30038060171279776111-1', 0),0.42672
('-142810550718469491-1', 1),0.4365504
('32395006797340616211-1', 1),0.439696128
('-74494850185674138281-1', 5),0.44070276096
('2838314168418093808-11', 0),0.44102488350720004
('-752712225119686219511', 0),0.44112796272230403
('-25627398232163642161-1', 3),0.4411609480711373
('1115222621394372815-11', 0),0.34010574082693035
('32845357439877092501-1', 0),0.5647168000000001
('124485020699518182011', 0),0.47128448
('67615440197975979361-1', 0),0.30534473429997094
('77128664722181791741-1', 0),0.3642660334271907
('149895412471660947711', 0),0.31591508027031157
('1649976385940054111-1', 0),0.6920000000000001
('419984468775684775311', 2),0.4984
('-56492629858936999591-1', 0),0.459488
('-36175121380288919491-1', 0),0.44703616
('34018994524689804311', 0),0.4430515712
('-10289055071567470241-1', 3),0.441776502784
('-90022219810364789041-1', 0),0.44136848089088
('709178000177184073411', 5),0.4412379138850816
('-72099237507019366241-1', 0),0.33563530559085664
('-175025534906012523311', 0),0.3123774066253417
('-25633731849313143341-1', 0),0.76112
('-3811539254378355051-1', 0),0.5189824000000001
('-34178366999135204141-1', 0),0.42272896000000004
('-46070827746497950611-1', 0),0.4034949632
('-88252705133516791731-1', 0),0.4430515712
('-600327493004410606711', 4),0.441776502784
('86842595206207422651-1', 0),0.34588321862949273
('-72233155575724164321-1', 0),0.7352000000000001
('15920655776486788831-1', 0),0.547552
('-53081684201114259051-1', 0),0.4024128
('34561387304403289061-1', 0),0.44703616
('-498749734563362558811', 0),0.394335188992
('-73044239594468643331-1', 0),0.31160039069793444
('594944854739879922811', 0),0.3250996658107876
('-46647422817490548541-1', 0),0.7352000000000001
('-51655680241911670351-1', 0),0.4984
('327874893417860768811', 0),0.459488
('9248199343497451361-1', 3),0.44703616
('401961910732316092611', 0),0.427706742784
('-75588873454548159721-1', 0),0.403488175505408
('56533021354733083101-1', 0),0.3768136781002516
('-74176509507678617321-1', 0),0.3850214337206082
('666845390752283615411', 3),0.40585905203821043
('-7382630929275771311-11', 1),0.3
('9028679924274607411-11', 3),0.396
('16429429457403529111', 0),0.42672
('29970770528282034111-1', 0),0.4365504
('106648976742755320711', 0),0.40501380924322616
('39600485437354741361-1', 3),0.33704934548038773
('4996173349799006644-11', 1),0.18
('-369196390871445909211', 1),0.396
('-7442502079356618541-1', 1),0.3286848
('6914953892889138699-11', 0),0.4365504
('67419512481449670121-1', 0),0.439696128
('18569930314842618431-1', 1),0.337694782310734
('714160061060445613111', 3),0.274891063197406
('83668085437953269911-1', 0),0.6920000000000001
('630454655418656309411', 3),0.4984
('-73096707485143956441-1', 0),0.4740928
('59239943866661294491-1', 1),0.44703616
('3791891396931961357-11', 0),0.047138314321157074
('-26811788000722244271-1', 0),0.16583421320614053
('-18630741741178045881-1', 1),0.20563577466422756
('4926995487893885421-1', 1),0.22380611227645442
('74382640468253229111', 3),0.3
('-149487971516667987511', 3),0.396
('-64073796339174691361-1', 0),0.42672
('46859268943484921391-1', 0),0.38335630336
('594944854739879922811', 2),0.28411326305832685
('-837944793472261413911', 4),0.3
('58671824289034563181-1', 0),0.396
('13473023055626249211', 3),0.42672
('-91287535642650452711-1', 0),0.4286633062400001
('-72183641105767033641-1', 0),0.40098993479680006
('-57882470523917888041-1', 0),0.44070276096
('61024637833092710841-1', 4),0.44102488350720004
('-80379464951627347211', 0),0.44112796272230403
('-679609580928991629911', 0),0.322231424911485
('-16759883049975713251-1', 3),0.1059525780808456
('-9176911927932613591-1', 0),0.48540184975473466
('-790103739497862713511', 4),0.4482715707362536
('-67500515550577417381-1', 0),0.3840266650244031
('29858861740809162251-1', 0),0.27262367432875634
('185699303148426184311', 0),0.30178161983947893
('808118831133232913511', 0),0.3
('18681330827724253961-1', 0),0.396
('-90349708352691158831-1', 0),0.42672
('-187675082678693446811', 0),0.4365504
('-34402307166058515571-1', 0),0.39039266775040005
('79482215969667462821-1', 2),0.44070276096
('36826786901893832341-1', 0),0.3266207146237074
('-54064735450181927061-1', 0),0.2979761525014326
('947976924004903731-1', 0),0.268255973644133
('-58606881246586204371-1', 0),0.7999999999999999
('69186127654591081581-1', 0),0.27911851999642223
('-82758099880862885081-1', 0),0.2111189957219439
('182049656204692223811', 1),0.44703616
('91358758301233960601-1', 0),0.20300578769893216
('-59385176769715206291-1', 5),0.5352640000000001
('729977418643526408811', 0),0.449631488
('-20519497995567343081-1', 0),0.47078178435474777
('-30246853246852387921-1', 0),0.3631051120711566
('68647295661649063541-1', 1),0.38149146576715415
('-42803129017485672521-1', 5),0.4414921759490048
('8970168742339950161-11', 0),0.40538848866098215
('-53112650451289935201-1', 1),0.62
('13330554052132514211-1', 0),0.4984
('-43829255213917113351-1', 0),0.459488
('-212848100143926881-11', 3),0.44703616
('1123347622142084564-11', 0),0.4430515712
('1993250277103233834-11', 0),0.441776502784
('-46297798884512748211', 0),0.44136848089088
('62646825033195701391-1', 0),0.40651925111504894
('690431098224412271811', 5),0.44119613244322614
('664249103461878828011', 2),0.3
('69574927328823789931-1', 1),0.396
('90067758717285829811-1', 2),0.42672
('-3472348311689916008-11', 0),0.4365504
('-80379464951627347211', 4),0.439696128
('-55700059695521940771-1', 0),0.2886010648407957
('-53654487616430220131-1', 0),0.62
('-45694688495724569981-1', 0),0.4984
('-89751214416527532141-1', 2),0.459488
('299830275162697772411', 0),0.44703616
('53564689112864695811', 2),0.4430515712
('-1269364422624855651-1', 0),0.441776502784
('-32995382004442931701-1', 2),0.44136848089088
('521671480202858886611', 5),0.4412379138850816
('-54692809262061546911-1', 0),0.44119613244322614
('-897621447739932452911', 0),0.3
('-65986230881820989501-1', 0),0.396
('518053779171240719811', 0),0.38056280923530855
('-19561647699647922411-1', 4),0.40312637244322613
('-49487209408899079801-1', 0),0.2801271574336388
('-41428424595650170361-1', 0),0.7999153667027764
('-49085642459696589581-1', 0),0.623171566240679
('-27023233073541140481-1', 0),0.4886829784160294
('23065887267717558641-1', 0),0.38771793217698275
('43515980795461318961-1', 0),0.3167951381902058
('-8210174769494966487-11', 0),0.04334555658657134
('863589082338020627311', 0),0.412359288242602
('60288103502969104581-1', 0),0.46464154304810007
('91343094935286755291-1', 1),0.42451347103744
('-13529756671228540781-1', 0),0.62
('-24109512933255984601-1', 0),0.4984
('31896792608035500981-1', 4),0.459488
('-79898932019468085741-1', 0),0.44703616
('-519097222898715596811', 0),0.24331624243199998
('79323216798310877131-1', 3),0.441776502784
('499617334979900664411', 0),0.013996799999999998
('781193556204241793211', 0),0.5279250341625914
('-53817264240651853961-1', 0),0.4301286912
('-90711551008763275541-1', 0),0.437641181184
('-32533313818699819821-1', 0),0.44004517797888
('-535787677492530836711', 0),0.4408144569532416
('-45411643106400677981-1', 0),0.24751817343808458
('-60233884925696231321-1', 0),0.3707705525408423
('2217026191750151471-1', 0),0.7352000000000001
('-30220275512394533661-1', 0),0.4984
('70202777952876249611-1', 0),0.459488
('39188503633321774351-1', 1),0.44703616
('3644417333944519718-11', 0),0.406131050496
('1520332263435092265-11', 7),0.441776502784
('-548450273966943634911', 2),0.3
('-12726583300031081241-1', 0),0.396
('313247717866196047611', 3),0.42672
('60843858163677293881-1', 0),0.4365504
('-80751053402969211111-1', 2),0.439696128
('913079269066067741011', 0),0.44070276096
('-26571512784224099871-1', 0),0.40470814984361636
('905997187811749301111', 3),0.36507400609132323
('431472281224349471411', 2),0.31286400000000003
('82065896698560355441-1', 0),0.38722636800000004
('56844922654836351671-1', 0),0.4227625472
('-41582187018332983661-1', 0),0.40156794265600004
('-83688726519471816291-1', 3),0.4420180946944
('3658719773112134161-1', 0),0.441445790302208
('-271770016355413235311', 0),0.3946213631979684
('-67722021789615613921-1', 3),0.35989947148671214
('-677938315783750495711', 2),0.33132202954538775
('-342234003507241629811', 2),0.3
('-28140812401001471321-1', 0),0.397088
('-605955965880323906811', 0),0.42672
('30878071109970628021-1', 0),0.4049818112
('79569069828269424901-1', 4),0.393411856384
('-46450576418649684951-1', 0),0.39031345061888
('222637674554548278111', 3),0.44102488350720004
('86454576934739946281-1', 2),0.44112796272230403
('51132091700913001371-1', 0),0.3934444088570382
('-7274641697460183372-11', 1),0.3
('-696732876691929461-1', 1),0.396
('7729184038309198470-11', 5),0.42672
('70133567945445434371-1', 2),0.62
('616370792854669783411', 0),0.4984
('6204361033496708511', 0),0.4740928
('-38684828129530657871-1', 0),0.5753530655211521
('623570269950821478311', 0),0.3502895233243756
('-58517950116067978121-1', 5),0.441776502784
('88538705756787872291-1', 0),0.1113810490265878
('45199563090535807001-1', 1),0.22620984527099952
('-85880778376429431301-1', 1),0.34844397394374893
('4007799304511076081-1', 5),0.1908708580551738
('-607746105831082032411', 2),0.3
('259947302772175162411', 1),0.396
('57508484190576513511-1', 0),0.41721586196480004
('8718709408321433201-11', 0),0.2846125861083642
('45557393576838412261-1', 0),0.3286177238590198
('3270285799171049422-11', 1),0.3
('82781122421163994161-1', 0),0.396
('-409559371217113691611', 0),0.3794897285172429
('23139985193364217471-1', 3),0.387324707028992
('17260046050831197331-1', 2),0.10577829413503925
('4144378772017934163-11', 0),5.1572123992452615e-09
('-4221133188696688596-11', 0),3.1273316832922653e-06
('-4142842459565017036-11', 0),0.5812538662406325
('-70434420897136998371-1', 0),0.47603454837063686
('-58843524715769626601-1', 0),0.32205519456479126
('38291091443936553601-1', 0),0.2808721754028486
('84191463015150216271-1', 0),0.2677515806506216
('39116300108037636191-1', 1),0.44112796272230403
('-2594249739190132141-1', 0),0.31063919817641716
('52799727876743550221-1', 3),0.2680524942394125
('-89242035161843643091-1', 0),0.62
('-757955598187397825211', 2),0.4984
('-3274949803881108681-1', 2),0.459488
('35847939587610708561-1', 0),0.44703616
('674195124814496701211', 0),0.4430515712
('618134102058333501111', 0),0.3737979789245846
('-663986839883550547511', 0),0.3
('14157631821520769201-1', 0),0.396
('90596557087428601121-1', 0),0.42672
('-69404514207940616071-1', 0),0.4365504
('-7903710642505598961-1', 1),0.439696128
('-11750186943683776571-1', 0),0.44070276096
('62764728045152977471-1', 2),0.44102488350720004
('8181839203212294527-11', 2),0.44112796272230403
('26986206924206895881-1', 0),0.7352000000000001
('-89808348508702860731-1', 0),0.52048
('33537321222984644951-1', 5),0.459488
('761278906730585586611', 2),0.44703616
('-91823431474861230161-1', 0),0.28373379723011155
('550757610433920572211', 0),0.19441294330100445
('-67960958092899162991-1', 1),0.33687694313623184
('-620725948003582850411', 2),0.3
('42110695147982645791-1', 0),0.436
('661863985940766455211', 0),0.454432
('-10015749598579726771-1', 0),0.36918835342435946
('-86246206705744774941-1', 5),0.435311501936296
('-82572599828127798461-1', 2),0.4392996806196147
('-7602842360216744052-11', 1),0.3
('6593393968829189268-11', 3),0.396
('2137307490900966395-11', 0),5.3193679461858126e-17
('4633026309948657972-11', 0),0.6399544208013069
('1554849525331283882-11', 0),0.6399997208895853
('86341034479781015391-1', 3),0.4365504
('-79010373949786271351-1', 0),0.47649359160436844
('-87359689972042769811-1', 1),0.10055927650623045
('79295762193999480031-1', 3),0.07867033349143746
('-342085111050908941611', 0),0.3
('-41832298507907780351-1', 0),0.396
('91997828307483776321-1', 0),0.42672
('209873322064639549911', 0),0.26193024
('52502313490303975951-1', 4),0.439696128
('-70287965507886195111-1', 0),0.384498965987328
('-5081250379896676072-11', 1),0.3
('59391978302116500301-1', 0),0.396
('-54973271188382085031-1', 0),0.42672
('77003239254063354121-1', 0),0.4365504
('27584006973530599371-1', 0),0.439696128
('-5307387210232223051-1', 1),0.44070276096
('44753684414295804511-1', 0),0.44102488350720004
('-45714874107520869851-1', 0),0.44112796272230403
('7571656567972035780-11', 0),0.4411609480711373
('1277009915774308030-11', 0),0.44117150338276395
('68934879290674126371-1', 0),0.7999999999999999
('655787612950499211511', 0),0.54757504
('16521005044855868311-1', 0),0.5518987198145588
('-46965808173286206111-1', 0),0.4166782651007697
('82986778121804232461-1', 0),0.776672
('-46629449227335002591-1', 0),0.5691174400000001
('34837001915595172161-1', 0),0.4306561908899841
('89879352657362488531-1', 0),0.34935446011838467
('76486617988067541681-1', 0),0.4430515712
('-147252827641766146811', 4),0.37841835447977246
('424453375654427253811', 0),0.3
('-83984047826400293751-1', 3),0.359901239683711
('-2555465917784446178-11', 6),0.4665536
('59848174253823785471-1', 0),0.26045269661624754
('66684539075228361541-1', 3),0.22932087888974637
('3983584630567107710-11', 1),0.3
('-85998698900116230361-1', 0),0.396
('-84900322585614222791-1', 1),0.42672
('67993689628691082-11', 0),0.4365504
('-14775841782911121461-1', 1),0.439696128
('778432988036161111111', 0),0.44070276096
('-15627908688146136441-1', 0),0.39133493010432
('12551489876699077691-1', 1),0.44112796272230403
('855665355647494510-11', 6),0.4411609480711373
('-49577665849231486191-1', 1),0.62
('8315071119171106308-11', 0),0.4984
('83306799678065359631-1', 0),0.5501324800000001
('-60103186039185717801-1', 0),0.44703616
('-305989377511263288111', 0),0.4430515712
('48807659483268983451-1', 3),0.42640341054717956
('-35073881597030319541-1', 1),0.23996335533846413
('-46034268446837272791-1', 0),0.62
('-87757270435456629611-1', 0),0.4984
('628068322525104283511', 4),0.459488
('13080458474548694121-1', 0),0.44703616
('-58503799988550057781-1', 0),0.4430515712
('62476551360332988981-1', 0),0.40572275278544895
('-21063714622478695981-1', 0),0.6920000000000001
('55372469289929164781-1', 0),0.52048
('73792744993043760161-1', 0),0.459488
('922252614046784634111', 0),0.44703616
('47022419507854086731-1', 0),0.4430515712
('117536254182715561011', 0),0.441776502784
('37198065413628658511-1', 3),0.44136848089088
('-25890806442640174281-1', 0),0.3324872940712603
('-59206949903980647381-1', 0),0.31405876503604874
('17323581712238248701-1', 4),0.4411827623818324
('-75506602277962178611', 0),0.4362534400000001
('-515107075238952046411', 0),0.6171741668445783
('-40235941423616564511-1', 0),0.5165462814619665
('-91583865451370673891-1', 0),0.3647952410454015
('-31395481741647965311-1', 0),0.62
('17331411556143243781-1', 0),0.4984
('47791444065026638011-1', 0),0.459488
('-71643550851637972331-1', 0),0.44703616
('283594928581472088211', 3),0.4430515712
('-56262264147699668261-1', 0),0.3714153475509846
('-55361981321969290091-1', 0),0.7352000000000001
('11056283527455159051-1', 0),0.52048
('-80441185307610633201-1', 0),0.459488
('63941902678380348271-1', 1),0.44703616
('-7061950448737007439-11', 0),0.4430515712
('-87221405229663451691-1', 0),0.441776502784
('-2443722996332604082-11', 0),0.44136848089088
('-5800431290163995614-11', 0),0.33852098008521486
('58112714878944779401-1', 0),0.76112
('-90229607159868314461-1', 0),0.5343040000000001
('15482077998587424231-1', 0),0.459488
('-16436722204414209171-1', 0),0.44703616
('23189665292812992051-1', 1),0.4430515712
('-28522134178080891541-1', 4),0.441776502784
('4497372814756718958-11', 0),0.44136848089088
('477250228752618740811', 0),0.4412379138850816
('-15540767546082164241-1', 1),0.44119613244322614
('11152226213943728151-1', 1),0.3420623367149017
('-27241139220777484041-1', 0),0.62
('-55759011371439881051-1', 0),0.4984
('-28559287619222448471-1', 1),0.459488
('7883716056073319618-11', 0),0.44703616
('3814785618611183676-11', 1),0.4430515712
('72493249092955160821-1', 5),0.441776502784
('172792280196380011-1', 1),0.44136848089088
('-89919305076914094001-1', 0),0.4412379138850816
('1734853143164146449-11', 0),0.44119613244322614
('7670705659716121925-11', 0),0.4411827623818324
('-200414064925558144711', 3),0.3
('-50358371852504967171-1', 0),0.396
('-39191975433142198211', 2),0.42672
('-77088143155273927341-1', 0),0.33555179806352997
('-30204642972608009041-1', 0),0.34310053587137856
('40209297106470190271-1', 0),0.62
('59519809353784521641-1', 0),0.4984
('14603817628447932261-1', 0),0.42272896000000004
('-30511685427105571191-1', 1),0.44703616
('-88111939317045868511-1', 0),0.4430515712
('-5923126002851423315-11', 4),0.441776502784
('6420490465439739000-11', 1),0.44136848089088
('45251234049991141381-1', 3),0.4412379138850816
('25063410683759647341-1', 0),0.62
('-32447316017911131051-1', 0),0.4984
('-877087836513232986011', 2),0.459488
('92171757476480170681-1', 0),0.44703616
('-64189448585252080841-1', 1),0.4430515712
('-512096243619046305-11', 6),0.441776502784
('919570642621068358-11', 0),0.44136848089088
('-147252827641766146811', 0),0.3214612018174882
('-87165218635555530071-1', 0),0.6920000000000001
('69199016018548324811', 0),0.4984
('-90240400268399383621-1', 0),0.463025408
('-91432315490016332871-1', 1),0.44703616
('17913647894148770921-1', 3),0.4430515712
('6142755949114262706-11', 0),0.3374571090301661
('24095907388145953011', 0),0.23166387616242043
('56408678194717244071-1', 0),0.09781747680734859
('-7327288845510588191-1', 5),0.18415013963244958
('-8788466348153418175-11', 1),0.3
('-43110438216882224961-1', 1),0.396
('-37793980257978934371-1', 0),0.42672
('-2670977092566949066-11', 0),0.4365504
('-4894936137829101439-11', 2),0.439696128
('-448909503616670954-11', 2),0.44070276096
('-46320087196968783051-1', 0),0.25848971496767587
('-68035742276496203651-1', 0),0.3603990149117111
('-83744320822544928641-1', 0),0.62
('-871602817593155558311', 1),0.4984
('4828869589171617521-1', 0),0.459488
('-717211793776335280-11', 0),0.44703616
('-2566458850613346291-1', 0),0.40888251392
('83299427050458358631-1', 1),0.441776502784
