board_hash,value
('253.05.0-11', 2),0.635
('353.05.01-1', 7),0.12702595906969427
('354.04.01-1', 7),0.3770512668981244
('253.05.01-1', 7),0.7466894978118721
('352.06.0-11', 7),0.17820527049194548
('350.08.0-11', 2),0.38699197327979473
('258.00.0-1-1', 2),0.4602927123847415
('457.01.0-11', 0),0.2248905267809167
('353511', 4),0.7644424999999999
('354.04.011', 4),0.620749999999558
('451.07.011', 7),0.2602440457873461
('457.01.0-11', 2),0.3016936310960788
('450.08.011', 2),0.38002188297308925
('354.04.011', 2),0.5991950225
('353.05.01-1', 8),0.35
('358.00.01-1', 1),0.4318682565473244
('253.05.01-1', 8),0.6072100700379319
('352.06.0-11', 8),0.3500387215959875
('255.03.01-1', 8),0.553510408631586
('256.02.01-1', 7),0.54904194536375
('353.05.011', 7),0.5535530170160394
('252.06.0-11', 3),0.635
('356.02.0-11', 2),0.530975
('351.07.011', 3),0.5917521842973327
('257.01.01-1', 3),0.5186493725247397
('253.05.0-1-1', 7),0.453834510738536
('355.03.0-1-1', 7),0.40933146786712526
('352.06.01-1', 5),0.35
