board_hash,value
('45441189744726143371-1', 0),0.44119613244322614
('672291904386677952011', 1),0.4411827623818324
('262438960022572838711', 1),0.24871704151340635
('11792580512922029581-1', 0),0.10607347101240842
('6877786575340866961-11', 1),0.3
('4181071725951908359-11', 0),0.3576905475847619
('-42442544499083612371-1', 1),0.2581438038021383
('26243896002257283871-1', 0),0.12901301490871078
('7733518790891031828-11', 1),0.3
('64313616946209261261-1', 0),0.30663408830709765
('-54178404094555711081-1', 1),0.30778696274739203
('-47614745178640827401-1', 1),0.37802112
('79339552713253796701-1', 0),0.39133506178533295
('-4841264142228896116-11', 1),0.2490026529769232
('6771070725643357317-11', 1),0.12488365888909657
('-5227580952119817858-11', 1),0.0821491015000335
('7478850000618830117-11', 1),0.3
('186378060181829523-11', 2),0.396
('-50560424377660644031-1', 0),0.6357970716793577
('-27702155607865001611-1', 0),0.5062348765271557
('-48568560937264302861-1', 0),0.398169595351899
('-20118311103628241681-1', 1),0.28292819532697266
('214458342773843277611', 0),3.039938078926572e-16
('437077828074633369311', 1),0.20472225946289477
('57853610421669232811-1', 1),0.7999817192077998
('-7916796522770653778-11', 1),0.486164818478272
('-48331402760693267561-1', 2),0.6399999999999999
('-66317485674104670271-1', 0),0.3222079809118395
('-525097810655694768311', 0),0.3
('60342899617723264611-1', 1),0.3602174808781856
('86535157878395080241-1', 1),0.28444401244490736
('35006216650784795111-1', 1),0.2345126942965867
('-69783421924046306421-1', 2),0.28329154988490124
('-72250571708141331001-1', 0),0.16006950405343567
('44687812318642186151-1', 0),0.13879476896212561
('181360773450188730-11', 0),0.1269528907089532
('210466841575601962-11', 1),0.21081185726034152
('-1764756166729622445-11', 1),0.3
('-69992921266335718221-1', 1),0.36432000000000003
('-17920915394749130641-1', 0),0.42672
('-31128187797538715251-1', 1),0.4365504
('-3643326001046276540-11', 1),0.439696128
('-4751732888479531511-11', 1),0.1380597946539991
('7384815156672633537-11', 2),0.16275446205313215
('6910658856133459412-11', 1),0.3
('-202234615123321305211', 0),0.396
('52511273671718908371-1', 0),0.42672
('-611608139460634901211', 1),0.4365504
('-16975996016521147171-1', 1),0.4050217257269461
('-3340216041032619171-1', 0),0.39265647463531805
('-272048356749773900311', 1),0.3504764575018316
('22382994898054268451-1', 1),0.16762179467263716
('4270007622779794551-1', 1),0.1816656064095221
('38266119260997017661-1', 0),0.76112
('49413770426296802001-1', 1),0.49744
('6776398106048291777-11', 0),0.459488
('-3771938333635886783-11', 1),3.4303292513253135e-05
('-20851952169989629431-1', 0),0.4086476996947565
('-68756485705329470801-1', 0),0.3154472046203949
('-663174856741046702711', 1),0.25599070898226695
('73722892879296531451-1', 0),0.62
('-810975687553075178311', 0),0.4984
('220186938894593281-1', 0),0.5058956800000001
('59890756622473760181-1', 0),0.4138454528
('314890606504508582111', 1),0.4430515712
('58609366941910337531-1', 0),0.31111398122895023
('254879419348568487911', 1),0.2385776222023656
('-30690998160709543351-1', 0),0.25827796592202995
('87074985055745095491-1', 0),0.20221608288518098
('-54049983734239683291-1', 1),0.16332722782619716
('8989611298298097010-11', 1),0.3
('51356608165783150211', 0),0.13091361506806748
('-327350583079632043111', 0),0.008398079999999999
('2916064756853459281-1', 2),0.15779169700861131
('-62478844403702007421-1', 1),0.1895165904414441
('-681463324647763494911', 0),0.2401057304870928
('879798149537169509111', 0),0.3
('-55411784942282433151-1', 0),0.396
('26661007011040942561-1', 1),0.352032
('1490043716867048101-1', 0),0.37458048
('-62227122256084101011-1', 0),0.439696128
('-71577530376134383431-1', 2),0.44070276096
('-46187245450101197081-1', 1),0.40116533010432004
('-5323553116722040990-11', 0),0.44112796272230403
('8707498505574509549-11', 0),0.28293978350077653
('6899853857983492326-11', 1),0.3
('-2770215560786500161-11', 0),0.384537856
('-48568560937264302861-1', 1),0.3469017728086682
('-30864992512935487971-1', 0),0.23750735845587267
('75526666992749686191-1', 0),0.19066915704449378
('23225337996588287941-1', 1),0.14574354559359595
('18688376103548252421-1', 0),0.12026111314817478
('-475173288847953151111', 0),0.3171473809429066
('-65841880427818298051-1', 2),0.21512915177505776
('-77343256119729588111-1', 1),0.13041284530600758
('3746478275667035496-11', 0),0.1455071898640946
('-1991051119052898964-11', 1),0.3
('53473268384980527711-1', 0),0.396
('22253004844869525141-1', 1),0.42672
('7163418816446671360-11', 0),0.4365504
('-1572781310348258519-11', 0),0.439696128
('-708322411366441770311', 1),0.44070276096
('-23453754723257057181-1', 0),0.28170803809465766
('33233637384626840261-1', 1),0.25637861793423705
('-67793831578375049571-1', 0),0.23123557483249194
('-45487898704545563711-1', 0),0.18645551350916278
('-395095884521396472611', 0),2.718582784188642e-12
('-37719383336358867831-1', 1),0.5119999171652786
('593740036980800608911', 0),0.40897781395623656
('-78661897174240705151-1', 1),0.4095999920445189
('-7353494033853110541-11', 1),0.18
('596291975664964002-11', 0),0.3336
('-69580941122460338211-1', 1),0.11413561961385893
('-147007844752328975711', 0),0.11943550623911135
('567976793013648951511', 0),2.0513453566572725e-06
('-72766874982570023941-1', 1),0.19818515322361677
('43955016252298569061-1', 0),0.15242623981933723
('76521939665904390211-1', 1),0.11479346423890567
('46837227731826808771-1', 0),0.07432297125668959
('3960048543735474136-11', 1),0.1017493745329493
('-72766874982570023941-1', 0),0.19751912023687487
('738481515667263353711', 1),0.12155516998024408
('-78329963008255214651-1', 0),0.31225168141304815
('56797679301364895151-1', 0),0.259669365026366
('327420501368868757011', 0),0.3165504
('-53954915287591546571-1', 0),0.37937650278400004
('-327350583079632043111', 2),0.42672
('2916064756853459281-1', 0),0.10327853869388787
('-62478844403702007421-1', 0),0.24682084366474358
('39600485437354741361-1', 0),0.17438108601956717
('-308778028321336748211', 0),0.013996799999999998
('-31411424547320372041-1', 1),0.19102327941764646
('-74711083588156769481-1', 0),0.19516604551494715
('54396044050937273941-1', 0),0.1939331555459491
('-77989127114778305651-1', 2),0.439696128
('44507518303408518141-1', 0),0.15500226740251413
('-8615851769518873229-11', 0),0.1257936932398499
('222254362515533349711', 0),0.18
('38746086788500579581-1', 1),0.30401520405087523
('680722758466207808411', 0),0.42672
('62844072854660282541-1', 1),0.24231141412020266
('69282643070863184711-1', 0),0.2079943021404379
('-18813651923710792291-1', 0),0.19100575268117007
('-73434551409021271631-1', 2),0.29413852547010144
('1990774873372763109-11', 0),0.1549757247621517
('-341332624412978746311', 0),0.3
('-30842027306769533221-1', 0),0.396
('-84609876182830932981-1', 0),0.42672
('-3275776557436103311-1', 1),0.4365504
('40611059221240453001-1', 0),0.439696128
('-341128378004755492811', 1),0.44070276096
('76302608932871644961-1', 0),0.44102488350720004
('146820602010083133811', 0),0.44112796272230403
('49269954878938854211', 2),0.38268104911881123
('65933939688291892681-1', 0),0.17502293346843817
('-77441718176204596171-1', 1),0.7352000000000001
('8972144034855759889-11', 0),0.4984
('4848431822564820108-11', 0),0.37933102080000003
('-44647305274321806631-1', 0),0.6399236638979582
('-73204764328555609611', 1),0.45939997316142417
('82056362015807554581-1', 0),0.5016918250559188
('87198295417821425401-1', 1),0.4019609875964206
('25487941934856848791-1', 0),0.32114318188225294
('87074985055745095491-1', 2),0.19504718568919321
('-783299630082552146511', 1),0.014561678206178425
('-91458378678366453111-1', 1),0.76112
('72957418210105019871-1', 1),0.5337280000000001
('18905863532742107111-1', 0),0.4425536
('33626932734397639871-1', 0),0.44703616
('25197733719941187231-1', 0),0.4430515712
('-76998383042682531581-1', 1),0.441776502784
('-75886089112732316201-1', 0),0.44136848089088
('-8021334987949816378-11', 1),0.4412379138850816
('4644461700243069912-11', 0),0.35123232654581515
('822184207086169536411', 0),0.253768774214425
('-45064451713283117411-1', 2),0.2970040252983754
('-624527189985981497711', 0),0.3
('14494018369386083281-1', 1),0.40396928000000004
('42543640796404715671-1', 1),0.42672
('2988887699860114133-11', 1),0.4365504
('-22140342892264422351-1', 1),0.439696128
('-89149507321701016711-1', 0),0.44070276096
('1287749395778635310-11', 0),0.18941499915997467
('6771070725643357317-11', 0),0.10841661807837842
('2250414414399285311-1', 1),0.76112
('19438032706881598301-1', 1),0.5425984
('-8435334796871027228-11', 0),0.45109376
('72449882452378758451-1', 1),0.50377994735745
('-45596848279343671111-1', 1),0.3855383840358068
('44075953539611333021-1', 1),0.29975669994755
('1584061840772992474-11', 1),0.2419816143986484
('-560911458708665256111', 1),0.09432551422916882
('8507570118995541357-11', 1),0.3
('-28469724304156949191-1', 2),0.396
('23230134057192103491-1', 0),0.42672
('91592832978880923541-1', 0),0.4365504
('-183614559275781866211', 1),0.439696128
('-71549975956624539921-1', 0),0.44070276096
('-795450577689722053611', 0),0.44102488350720004
('10664897674275532071-1', 1),0.44112796272230403
('82042069785832640641-1', 1),0.40589270128590854
('14760112957925638851-1', 0),0.3945885664411491
('46628268898655133171-1', 1),0.4411748810824845
('-4548789870454556371-11', 1),0.12204254910629245
('-3098067285290458333-11', 1),0.3
('-5089578267195492032-11', 0),0.396
('650502112155332086211', 1),0.15361919999999998
('52533488430835093451-1', 0),0.6391895050584157
('30426810298942538881-1', 1),0.44892932562733
('-3483608047435772481-1', 2),0.4060714583454967
('-3360174730186126059-11', 0),0.293351963152904
('-511239149643641100411', 0),5.862557369144273e-07
('-39509588452139647261-1', 0),0.6399999406191949
('-68756485705329470801-1', 1),0.3249888667490639
('-663174856741046702711', 0),0.24308501539166003
('43955016252298569061-1', 1),0.1552288311790037
('738481515667263353711', 0),0.10901761379071843
('824280566514834480-11', 1),0.108
('-13941124367019726071-1', 0),0.6320277964004775
('-81424120566482470441-1', 0),0.4667474095062143
('-77592401485113427341-1', 0),0.32832102181834244
('-80068794062697663871-1', 0),0.2587469691259824
('-80495363347808527581-1', 0),0.17678909211884752
('134305982088679008911', 1),0.13009060960401145
('-450644517132831174111', 2),0.1161308663501191
('1259417974865367746-11', 1),0.3
('683870930456235281411', 1),0.396
('-91144142632337768731-1', 0),0.42672
('48986510966499905711-1', 1),0.4365504
('59473670868304883321-1', 1),0.439696128
('5358335874058519633-11', 0),0.44070276096
('-66257861554783412291-1', 0),0.44102488350720004
('71595292849739019791-1', 0),0.44112796272230403
('-5645471042013008388-11', 0),0.35539516419316647
('-11798126848158891521-1', 1),0.2232696912689134
('-58831432303854081421-1', 0),0.19996662185994518
('22830895973521010391-1', 1),0.18274318167919976
('-53330635671957112131-1', 0),0.62
('-88048869763132375801-1', 2),0.4984
('49673814289388233111', 0),0.3747375788432137
('-33860450670748864861-1', 0),0.30630781165179216
('-67879547677383407201-1', 1),0.30681024090574716
('-69773517188023056911-1', 1),0.30277521718883393
('-857225905004428288111', 0),0.3
('83163127340812525911-1', 0),0.4968640000000001
('67052709512624677721-1', 2),0.42672
('37248561819182972211-1', 0),0.34219645132800003
('20331390149927010791-1', 0),0.36207012588748805
('-82236835011160845231-1', 1),0.3511564084150272
('-94002854933515168411', 1),0.40531769106432003
('-32735058307963204311-1', 0),0.1406865451369487
('2916064756853459281-1', 1),0.10702780275410742
('78241663908775276771-1', 0),0.6920000000000001
('75199369969364947101-1', 2),0.4984
('-47465559793562505871-1', 0),0.43518080000000003
('646532704373495301-1', 0),0.364221696
('-88076138085460998561-1', 2),0.4430515712
('355645456154890014611', 0),0.441776502784
('-15266117131322738981-1', 0),0.44136848089088
('36008627762911892791-1', 1),0.40511228962209794
('-46904202216722278901-1', 1),0.44119613244322614
('-78851202221005786941-1', 0),0.40219315588640225
('-275633991654763498811', 1),0.4411784839621864
('81818392032122945271-1', 1),0.3807154308925233
('190467691597877809011', 0),0.08084738316297327
('-8376622846071486133-11', 1),0.3
('-5953878631365075232-11', 2),0.396
('39604759705551376731-1', 0),0.42672
('91606739210525358741-1', 0),0.4365504
('-870058756755759932311', 2),0.439696128
('9381855963765510981-1', 0),0.2376408856332714
('55706904489906440851-1', 0),0.21181318026828058
('-689318877843881207511', 2),0.44112796272230403
('-21526052399995122701-1', 0),0.62
('153530499211569283911', 0),0.4984
('41985130029847744521-1', 1),0.459488
('-673248668242733569911', 0),0.44703616
('40819486234556548081-1', 1),0.41286710272
('50164833959823213761-1', 2),0.441776502784
('57537299134285525881-1', 0),0.44136848089088
('69544746143144020771-1', 0),0.40499157755297793
('-1723295205969618991-11', 2),0.44119613244322614
('-732537374701542997711', 0),0.4411827623818324
('73651377026624457961-1', 0),0.229179486797231
('22177310649443975511-1', 2),0.3048230101733125
('-80797077853540330381-1', 2),0.62
('27099709475135173701-1', 0),0.6317595082915841
('37864266148065183611-1', 0),0.48884569445040144
('87153766566853186161-1', 0),0.3617664769477418
('87074985055745095491-1', 1),0.20453030812203246
('-54049983734239683291-1', 2),0.15873638899338496
('-3357034165749805801-11', 1),0.3
('-773755833234703043-11', 1),0.396
('69026004566028302741-1', 0),0.42672
('-948500008026752611-1', 2),0.4365504
('31831265585011843121-1', 0),0.439696128
('5462547931636563093-11', 2),0.44070276096
('-80148529591378622511-1', 0),0.24742274737866
('64678846297310746511-1', 0),0.36250464624609324
('200671399229322607311', 1),0.3
('20403884793621433171-1', 0),0.396
('77090057471789960341-1', 1),0.42672
('14121125121156650851-1', 1),0.4365504
('-42615728940104369491-1', 0),0.439696128
('-26323085121108670671-1', 2),0.44070276096
('-8125883191564384831-1', 0),0.44102488350720004
('-195586150820925000-11', 2),0.44112796272230403
('-6129724629932447405-11', 0),0.4411609480711373
('10003180163137940501-1', 0),0.44117150338276395
('69738909720616434231-1', 0),0.4411748810824845
('8990046381763053515-11', 1),0.441175961946395
('27803273526822908531-1', 1),0.62
('9763853448477073781-1', 0),0.4984
('70050488396971162881-1', 0),0.459488
('1210313552856233952-11', 1),0.268221696
('-7759240148511342734-11', 0),0.25478071183933443
('-84527526719643841351-1', 1),0.2609936381860647
('-9400285493351516841-1', 1),0.18237140676863553
('-560911458708665256111', 0),0.11516367037239567
('26243896002257283871-1', 2),0.13445093458509244
('-2228784978702353471-11', 1),0.3
('82694413671155902801-1', 1),0.396
('1134409786170891467-11', 0),0.42672
('90512867935093884191-1', 1),0.4365504
('-12781766090947494771-1', 0),0.4050555906850816
('68765416925543210521-1', 1),0.44070276096
('94797692400490373-11', 0),0.44102488350720004
('7342923726375489196-11', 0),0.40515673769532057
('-4506445171328311741-11', 1),0.26410508103256014
('-827046623254382665011', 1),0.02136586061447412
('221133873051281051-1', 1),0.4095835750061085
('437077828074633369311', 0),0.20095453281757433
('-32198449738507079801-1', 1),0.62
('18184583986854565631-1', 0),0.4984
('-91166511687905091781-1', 1),0.459488
('950119665002417168-11', 1),0.31660136210432005
('13430598208867900891-1', 0),0.20413068307197216
('-56091145870866525611-1', 1),0.1621635554343326
('8258116218266198288-11', 1),0.3
('-39602445219243976441-1', 0),0.396
('-50388009776930289791-1', 1),0.42672
('25873770170839566511-1', 1),0.4365504
('-8894588151162268436-11', 0),0.439696128
('4145978870854539185-11', 1),0.44070276096
('1343059820886790089-11', 1),0.31995774130149357
('-119807652931261180611', 1),0.05004253628136605
('-7832996300825521465-11', 1),0.092367241003008
('56797679301364895151-1', 1),0.24592565117830376
('-1883887981847661011-11', 1),0.3
('-2927616026342301699-11', 0),0.396
('17283127251776990721-1', 1),0.42672
('32166690063602555961-1', 1),0.4365504
('3910466619160490586-11', 1),0.439696128
('-3020464297260800904-11', 0),0.44070276096
('-564547104201300838811', 1),0.40531769106432003
('873212270814407917811', 0),0.18
('-37749699609143439261-1', 2),0.32778990592000007
('22884043785819547341-1', 0),0.293695146039497
('-21868868313137575981-1', 1),0.32494805789315695
('-652825356696382852511', 0),0.380899702610985
('-18348321825002080151-1', 1),0.19082661652328964
('-55900194582975551161-1', 1),0.16076251913585277
('-19947373210056647561-1', 1),0.13619955610085405
('58458519296762140761-1', 0),0.13362093994120403
('1115222621394372815-11', 1),0.17432174326630645
('-893144627231052991411', 0),0.03888
('32136929511145515441-1', 0),0.3470102429204481
('-20548874278253207121-1', 0),0.2824550097125377
('6223192468349177991-1', 0),0.33014953321103363
('25208145027748036731-1', 0),0.34146313274982404
('-54774696679033753331-1', 0),0.2974080890417238
('-662754626615098614611', 2),0.44102488350720004
('42684937173579035031-1', 0),0.19655159932028468
('228308959735210103911', 1),0.14321890591965655
('345496901021325727311', 0),0.3
('38725504909737117921-1', 2),0.396
('153554813189112380911', 1),0.42672
('-15104440838158685851-1', 3),0.4365504
('-66493800433631661751-1', 0),0.439696128
('-6430143396187992761-1', 0),0.44070276096
('6413776943325641872-11', 0),0.2832686509307886
('874859548842400110211', 0),0.09655614893671066
('-51921006405797024791-1', 1),0.62
('24610073596823553301-1', 1),0.4984
('-33575679506530666081-1', 0),0.459488
('-2809989755444069617-11', 2),0.44703616
('85067503013277478421-1', 1),0.4430515712
('24315100327650471091-1', 3),0.441776502784
('19089681354212744361-1', 0),0.44136848089088
('-30774256230339433031-1', 0),0.4412379138850816
('2160269072613541382-11', 0),0.44119613244322614
('5175874630103154590-11', 0),0.37917974305555235
('85666824326370682881-1', 0),0.23032397531196264
('262438960022572838711', 0),0.2020113816107926
('660367885310322886-11', 1),0.3
('-26941644400298986271-1', 0),0.396
('-75727550701403071291-1', 1),0.42672
('50233223809775161951-1', 1),0.4365504
('6310264267848218711-1', 2),0.439696128
('7384081608126366543-11', 1),0.44070276096
('-20119812778390390101-1', 1),0.44102488350720004
('-79340925002671210491-1', 0),0.44112796272230403
('-18826776296192449911-1', 2),0.4411609480711373
