board_hash,value
75673490811426826681-1,0.5
6269643076317637907-11,0.5
-5056630176607931115-11,0.5
-14982988797727700981-1,0.5
-31288820914678193061-1,0.5
71973125497465787161-1,0.5
-61502079814924029971-1,0.5
-78156951174590007531-1,0.3
253498557718045950811,0
492517397224148266011,0.5
-91057749083198893151-1,0.5
704489016149766116211,0.5
55901126836853223311-1,0.5
-6306124845161932781-1,0.38
-53240588025148313771-1,0.5755456
-73771686304888155471-1,0.5806732800000001
471978455524744025811,0
659339396882918926811,0.5231391026514933
4926995487893885421-1,0.5195782419717937
-18630741741178045881-1,0.502677953014749
914508457478189042711,0.5
820160598480958379411,0.5
-28902132234546896251-1,0.5
414065669358705234111,0.5
-62132970801305147291-1,0.5
-69455996007691397151-1,0.5
-258560773302803943711,0.5
-76060572623520587081-1,0.5
-75054010107224876931-1,0.3
31746858880492138011,0
412761325836346919611,0.5193103452694785
-82101747694949664871-1,0.6334016208564408
520535587436313953511,0.5
-76032525519752619171-1,0.5
102844355323187463011,0.5
57750329663877821181-1,0.3
58509677935599788911-1,0.58
-21213370577001336131-1,0.82
-68856801942957483401-1,1
-800959542614755635411,0.4716407548941722
-833404493587202702211,0.5
18541626919757841511-1,0.5
41064132564792338981-1,0.5
3158996052135026452-11,0.5
5162901368776119491-11,0.5
-66834623109903494101-1,0.5
71517473422479613471-1,0.5
66025959580862767931-1,0.7
172685412932832038311,0.7
-64048061629483413551-1,1
199077487337276310911,0.613906503087388
-8334575734436890761-11,0.5
58126393365865884071-1,0.5
87678831800776354381-1,0.5
32832397208385175191-1,0.5
-30560128730863347541-1,0.5
82525522490168668371-1,0.50843776
-8709330941640319369-11,0.5
-887319853994711231-1,0.3
-888694308667414003711,0
116182775321777534811,0.8909359944013435
6188619447752158251-1,0.8818450692359165
45557393576838412261-1,0.7367744509025916
87187094083214332011-1,0.9106060955237796
-83167169687791217211-1,0.9956164891950775
46474459825968523891-1,0.9992775133185086
-57548518500097748091-1,1
9479769240049037311,0.5
-54064735450181927061-1,0.5
36826786901893832341-1,0.5
79482215969667462821-1,0.5
203614261288552062711,0.5
-25179154051329734841-1,0.5
267979404289962988411,0.5
-8585991160232163661-1,0.5
77053650654823311-11,0.5
34359426858862011331-1,0.7
91889002163391174651-1,1
-680409729290933346711,0.12749218246074923
-74238405473860020581-1,0.05729236968941729
718088707920806384-11,0.5
17608016658109697261-1,0.5
-494364001134667618911,0.5
12364140875536839811-1,0.82
37364966210348629881-1,1
-6623510333169543679-11,0.5
91637099338138592551-1,0.5
413284929726476235011,0.5
16113208569100759781-1,0.5
-1275580458325670111-1,0.5
31350943191542968501-1,0.5
4596402559337157662-11,0.5
-7855857376138613680-11,0.5
-76315780160178418001-1,0.5
75744122598908018941-1,0.5
-6317349038590071281-1,0.5
-6874793157013936971-1,0.3
915476563059734871711,0
374647827566703549611,0.4831773675677673
5135660816578315021-1,0.4729318542788628
25801412653954654711,0.38
-5546752597709521586-11,0
8968041291174298594-11,0.5
-31231952979207879891-1,0.5
80135892295593520291-1,0.5
6403422229107708821-11,0.5
51774044640703009721-1,0.5
-90145853025911329511-1,0.3
-5629471579496279390-11,0
2556049803025708914-11,0.3061009006038318
-46965808173286206111-1,0.7372991297168608
4882625658170446465-11,0.35776574061013955
-40687914904405659321-1,0.6776499099529943
-1441287480497853772-11,0.18040132739095585
6458130986191603231-1,0.658883868837338
-3753219230537076556-11,0
114928386396739794811,0.797019484009982
741237846696075069911,0.5
52053558743631395351-1,0.5
-227750615192491274311,0.5
-72740863625146426991-1,0.49253259550415296
-57206135186834656801-1,0.11582960794457518
89812111550811605211,0.43689599999999995
-34010185114254120591-1,0.00046367685869259375
77051048918236219691-1,1
-8615851769518873229-11,0.5
5707756257817881772-11,0.5
59913778614064533101-1,0.5
9292349133532992991-1,0.5
15399590742351342971-1,0.5
-18244240855826110081-1,0.5
66502821834054110311,0.5
-84385062939695301521-1,0.5
80604184136738368501-1,0.3
178322875292086083411,0
-787151885499421316-11,0.5
2262260084907900596-11,0.5
-51941577556970508431-1,0.5
-23649552703808286991-1,0.5
58694028908365351121-1,0.5
-18781101568816108611,0.3
-709243686554876069111,0
30368586470761286611,0.3957543187238148
-570147458842707420711,0.5
20167325960378885891-1,0.5
73443347807772704781-1,0.5
-54651433956886431161-1,0.5
888613538778081345111,0.5
-52177359915661026031-1,0.58
-20753768006804721221-1,0.82
-62462833128480714061-1,1
-299873205150630541511,0.5960640437655593
-207504743780495978811,0.5
-229466799789051478011,0.3
955318511737936410-11,0
-20084677378471434211,0.452
-50235124820340885551-1,0.4568
-868579554455706727211,0
548938198730150992-11,0.5
29343503652339101171-1,0.5
-1448353645096343601-1,0.5128
75776658989087898761-1,0.5192
-84939357012840459921-1,0.7310732799999999
-340101851142541205911,0.81712
146933972524687519011,0.944161930076193
79904822967178392121-1,0.9332883427669139
81025225084671785241-1,0.9710509414892837
-13023706933693378391-1,0.9952398988930194
553024314197816995811,0.607648
-19486346753271618981-1,0.861472
-428989997621343399611,0.82
4444379628327908871-1,1
