board_hash,value
-46965808173286206111-1,0.4940925979076568
16521005044855868311-1,0.6399999999999989
65578761295049921151-1,0.7999999999999999
-41515196213094572461-1,1
25560498030257089141-1,0.382255627488549
-590854626851566052811,0.3761080970512588
-54019294146403259151-1,0.2611863851636682
52482113921205747631-1,0.3270982869419595
59848174253823785471-1,0.40937012272526857
-91583865451370673891-1,0.5119834845747865
-40235941423616564511-1,0.6399977293688197
712313388318572623511,0.5171289537423082
-43583234814583024901-1,0.7999999951174196
-56183875574622108131-1,1
71231338831857262351-1,0.639359216408254
-402359414236165645111,0.5325289737895288
146933972524687519011,0.26284920981601173
-894933211034428380411,0.38832
14989541247166094771-1,0.28834523416405605
-91175888431045262791-1,0.36490023041457215
-188792155371472002211,0.43040896
79134377213497212151-1,0.5334834073600001
-464629160637483769611,0.3
1524674403267372833-11,0
-4646291606374837696-11,0.3
791343772134972121511,0.37099645558784006
-18879215537147200221-1,0.37323187609600006
-911758884310452627911,0.39011175365512996
-89493321103442838041-1,0.43302276096000003
527997278767435502211,0.16430112713731115
-7327288845510588191-1,0.2091708192324592
56408678194717244071-1,0.26188731981507335
-739565904616124028911,0.3054209264128981
52213998917750446761-1,0.38451680218775663
-3006513008657430197-11,0.41009280000000004
7269655264754012439-11,0.46
61299658954399519481-1,0.372
1870446492881030821-1,0.3
4799203087048146121-11,0
187044649288103082-11,0.3
72696552647540124391-1,0.41904
5221399891775044676-11,0.3905464991957198
-73956590461612402891-1,0.29665673365098455
564086781947172440711,0.1978571007506329
52799727876743550221-1,0.16476826712476653
1990774873372763109-11,0.10854262884748632
-5093512120204552495-11,0.44720000000000004
-68241295314008586741-1,0.27375032852479997
-44646121916088196721-1,0.3420041728
-13133206442812538991-1,0.38344832
50193796754587229311-1,0.5929592666011771
573346008510215181011,0.18
298443680739346988411,0
501937967545872293111,0.35760000000000003
6668453907522836154-11,0.2843128586968976
659339396882918926811,0.1003714768274748
4926995487893885421-1,0.1260248754297339
-876551309676611281611,0.20989473273707912
-37946452889645678691-1,0.27304809731559465
-70896576771058534901-1,0.2536247202569415
-30272837318715000571-1,0.28860104249758545
24756160726020958511-1,0.3045061540711626
894680542348882894911,0.46
-16276711375327221201-1,0.41212654592000003
22956386831462175071-1,0.270428697870336
67080551918914132291-1,0.4315550208
-276640224035413217011,0.276
23117932130817862711-1,0.776672
-7131864022029899861-1,1
-27664022403541321701-1,0.31286400000000003
670805519189141322911,0.40358016
89468054234888289491-1,0.41912829681664004
247561607260209585111,0.43820175830220803
-87655130967661128161-1,0.21471640181969884
65933939688291892681-1,0.1003813403931163
-916100693753672250511,0.26227044410178557
-25926491174077073261-1,0.3216797299523703
-302468532468523879211,0.4095516626944
-20519497995567343081-1,0.45674196737127926
72997741864352640881-1,0.5652509898619494
-593851767697152062911,0.4428608
-326565593361643553311,0.46
67374575656536031001-1,0.776672
70263351455290822501-1,1
-32656559336164355331-1,0.52144
729977418643526408811,0.5261617704999423
-30246853246852387921-1,0.35203809815446646
-259264911740770732611,0.3276607042351777
-91610069375367225051-1,0.2601398456376182
190467691597877809011,0.10419333199533583
56357056811128373011,0.18293039867306488
82083070333387336081-1,0.151219240298921
846323988228654371211,0.4232
3849008255206006821-1,0.34598662574899197
73584925057853730611,0.46
-20851541863279436161-1,0.4024128
64677481305824076841-1,0.39504
-80114042734505871641-1,0.372
5617254655904810801-1,0.3
695575144764972030611,0
56172546559048108011,0.3
7358492505785373061-1,0.428772096
38490082552060068211,0.3910562384674816
84632398822865437121-1,0.3746594778179174
820830703333873360811,0.440770004041728
5635705681112837301-1,0.14115120036121367
221773106494439755111,0.1289304815695778
19046769159787780901-1,0.10366935188484004
26149864889065904011,0.3178340562750239
37648517514497302451-1,0.2749100833953947
-13856567276136795411,0.46
-1122137704621675091-1,0.414909696
29744852564149360571-1,0.46
783799234164378752611,0.46
-50254553581866758711-1,0.372
80633379116681091211-1,0.3
901442626986076682911,0
806333791166810912111,0.3
78379923416437875261-1,0.41904
297448525641493605711,0.4340928
-1385656727613679541-1,0.43277110272
376485175144973024511,0.4384867528704
2614986488906590401-1,0.26653028419481917
-117981268481588915211,0.2835571383141597
-5883143230385408142-11,0.14011470632057502
-573752361860018334-11,0.32749433215351215
30865854160380523311-1,0.17373153020564233
-73618601657850444091-1,0.20052006048410312
-6936271763191187581-1,0.23702937990910683
-35579893171167305091-1,0.28231731875660615
-13110680033732627091-1,0.3423176257198105
-23035020061819592601-1,0.4961758836319502
7254348374038073501-1,0.6369652103588607
-15859945262503729211-1,0.7999365814492804
31378167384691296041-1,1
-5737523618600183341-1,0.16060630523711567
-195000857477292072111,0.2063954309463023
-8077817347667695021-1,0.2611904411080017
280420336973996064311,0.4049884655115305
-38558084169983942131-1,0.27993768808824143
-270010818936922549911,0.46
3754240987312734001-1,0.41525785600000004
52344097294638524791-1,0.43518080000000003
38607588694733111541-1,0.49744000000000005
-41401751587454623911-1,0.7797433832077997
-1906187527388721111-1,1
-27001081893692254991-1,0.43288251392
-385580841699839421311,0.366841914205132
28042033697399606431-1,0.29177014794264156
-80778173476676950211,0.2880953504577102
-19500085747729207211-1,0.20686006347081126
-845258605640366093011,0.34951240687616003
5119946528981043700-11,0.46
-65635088764722001461-1,0.46
474201161335898101311,0.46
-67327307141500844631-1,0.43548800000000004
-44001742246660381111-1,0.6776000000000001
135240616029918421711,0.62
45457923512455864081-1,1
13524061602991842171-1,0.62
-440017422466603811111,0.4984
47420116133589810131-1,0.43935616
-656350887647220014611,0.4405939712
51199465289810437001-1,0.440990070784
-8452586056403660930-11,0.3881020606087168
-875210594665124755511,0.20906195238687167
41276132583634691961-1,0.26214395565341253
-83140668425824893751-1,0.40959999999995583
-79989145127853423901-1,0.5119999999999998
45557032079015104971-1,0.6399999999999999
-406879149044056593211,0.6338820878863168
68934879290674126371-1,0.7999999995360983
-900482692785238331911,0.6704120320000001
-23921293717613267831-1,1
-90048269278523833191-1,0.7268234039580919
689348792906741263711,0.7961974933407931
-40687914904405659321-1,0.6399991466651495
455570320790151049711,0.6359434775632407
-87521059466512475551-1,0.20946650013187526
977371570927401109-11,0.2902205043333666
-8141948209481711357-11,0.18
-759129280524792264-11,0
-6301780520603262500-11,0.16560793799268286
6781900802395526591-11,0.46
68773727197211243901-1,0.29123963716018225
-27177001635541323531-1,0.22786585391573744
88564721633054713811-1,0.34281589506821397
-59434355631032337841-1,0.3936269127098684
760437279408804014911,0.43886873600000004
76500418313178067561-1,0.5976363520000001
-46422128340979058461-1,0.7860032
75579789814682692191-1,1
76043727940880401491-1,0.46320487424000006
-594343556310323378411,0.35127578070879373
67819008023955265911-1,0.31257877343458484
5279972787674355022-11,0.16310975249595422
641114004981359619311,0.29632874483151267
76415413479769526271-1,0.16354563794115595
-134688144284931149711,0.4232
-74400109107109669511-1,0.39168696265670655
6983096066619057134-11,0.412452096
-2807518949765610927-11,0.46
20134089551137220401-1,0.39504
-43128678155506653421-1,0.372
72482762840865624391-1,0.3
514418155990436000211,0
724827628408656243911,0.3
-28075189497656109271-1,0.42641280000000004
-7440010910710966951-11,0.43198467072
-13468814428493114971-1,0.3882808848283861
764154134797695262711,0.2833419979042855
64111400498135961931-1,0.19201878722484417
-677938315783750495711,0.13352880629103286
117925805129220295811,0.23661067518915016
26243896002257283871-1,0.12562197208346085
-56091145870866525611-1,0.15703043938696998
-53064848524197829-11,0.46
-91236104854397846961-1,0.17909036037173673
657716786930803871611,0
-912361048543978469611,0.3188340358003055
-530648485241978291-1,0.17827815981460998
-5609114587086652561-11,0.17172059079859575
11792580512922029581-1,0.1032549545856867
262438960022572838711,0.12725619898467747
721771388100821806-11,0.3699302858373322
59028123993995954251-1,0.2127078466029682
-384978260043613077311,0.41320707072
-886175679801812704411,0.46
-62821993449680261951-1,0.4024128
4361159728327383321-1,0.39504
72812885309439689031-1,0.24911999999999998
-38834884202647756141-1,0.18
-445598015088429310411,0
-388348842026477561411,0.18
-88617567980181270441-1,0.428772096
590281239939959542511,0.4322262626304
7217713881008218061-1,0.2154769939386421
-147007844752328975711,0.2207680430665012
-16759883049975713251-1,0.12970521176241584
29488685822553398531-1,0.16345712367966111
-67960958092899162991-1,0.20532183449392435
-454116431064006779811,0.2775311787343787
-53578767749253083671-1,0.28917763195849305
-24946740263837353681-1,0.3338004613636142
-132384180003362891611,0.407387244544
-77623077949527233331-1,0.35025659418181637
12448502069951818201-1,0.5072780821268702
-8369189867490030271-1,0.6395807242891329
3321972728264745108-11,0.4744
-3473814367319133622-11,0.62
36652563418478769871-1,1
-34738143673191336221-1,0.7352000000000001
-836918986749003027-11,0.5136883773374464
-13238418000336289161-1,0.37091445686458124
-249467402638373536811,0.34174146441140324
-45411643106400677981-1,0.25875465464052627
-679609580928991629911,0.2529862489613732
-14700784475232897571-1,0.10127905675264712
1289536897843687330-11,0.40622868215841035
83789625735126382691-1,0.2306998845484125
-55366722058263626581-1,0.18920124528764748
-7021764488902472051-1,0.2120383901744355
2959635321113460671-1,0.2651377967042504
-72758104251863051611,0.46
81322471294703172331-1,0.3465783989534721
-91522947118269783771-1,0.37819597660160004
613050620179120929511,0.49283200000000005
3646320426136831271-1,0.60496
531583271061368317811,0.62
87952702377986252561-1,1
53158327106136831781-1,0.62
36463204261368312711,0.52048
61305062017912092951-1,0.44224640000000004
-915229471182697837711,0.38062850252800007
-7275810425186305161-1,0.3427278339368551
29596353211134606711,0.43891088089088004
12895368978436873301-1,0.2426380940840586
374647827566703549611,0.1099792873229577
584585192967621407611,0.436
4391320598110334553-11,0.46
-2679962761348538711-1,0.4169443528704
27421530981517125171-1,0.46
-515083902023774042911,0.46
-86475787734021450161-1,0.46
-274846741685066226811,0.46
83438501978787416751-1,0.372
-60658012385148234541-1,0.3
1002253811510376238-11,0
-6065801238514823454-11,0.3
-27484674168506622681-1,0.41904
-864757877340214501611,0.4340928
-51508390202377404291-1,0.438909696
274215309815171251711,0.44045110272
43913205981103345531-1,0.433422192918528
5845851929676214076-11,0.3693884856315959
1179258051292202958-11,0.1072084902246242
-145933861185736805-11,0.337015527579021
-373489459278070254611,0.46
3023986079395872021-1,0.26829705656842784
-74341521681800558831-1,0.27857223031738215
-54530206853327795601-1,0.30088470736675127
6700606160651931444-11,0.41009280000000004
1583836658014301412-11,0.46
-66043341744478859251-1,0.372
87022534455369962941-1,0.3
225153335659429597311,0
870225344553699629411,0.3
15838366580143014121-1,0.41904
-5453020685332779560-11,0.43122969600000005
-37348945927807025461-1,0.3030199144773291
-1459338611857368051-1,0.31802079247873766
21046684157560196211,0.10322709511750144
-56157897097721938771-1,0.12934457106746733
47894100323917667551-1,0.1642193321681357
42660124608320979211,0.344384340803584
-422204759484015804811,0.268
-461501424986429886711,0
488076594832689834511,0.2608897749930261
2104668415756019621-1,0.10338355028440561
872865666704815161511,0.3937863048287161
77781586262512909051-1,0.22720972456487373
37198065413628658511-1,0.2041889495172764
-703015019883224502611,0.3
6974643127363844463-11,0
-7030150198832245026-11,0.3
371980654136286585111,0.3741504
87286566670481516151-1,0.3515891820867506
-588314323038540814211,0.1316738168427196
-62524318672370952681-1,0.24725366782781952
-14768250326913060821-1,0.30978641482979125
3972785433931556421-1,0.4011887492275339
-77942906213651924371-1,0.5119987984392194
4958703597367461020-11,0.41802731679614136
-6193595516594421380-11,0.382752
7957377281294448802-11,0.3336
2386396235208449616-11,0.18
-8980072332388757775-11,0
-7794290621365192437-11,0.3642545867187572
2283089597352101039-11,0.11326000381814648
535833587405851963311,0.3503160942538785
-64818290909948962471-1,0.34733096125391705
825138444497245194-11,0.42293785600000006
-2742293742384272613-11,0.46
-80132326360081288791-1,0.49744000000000005
-27118970964802990531-1,0.7352000000000001
43891993597735025471-1,1
-27422937423842726131-1,0.45918080000000006
-6481829090994896247-11,0.37205528092672
53583358740585196331-1,0.2947713948952748
-147682503269130608211,0.28091659374877004
857200318580778507011,0.37439237989793794
-4290305391246683936-11,0.46
28243169520105973811-1,0.409514132062208
7180887079208063841-1,0.37369617145200645
17608016658109697261-1,0.41920465867571205
-288418968881467331511,0.46
1857813249441816137-11,0.4428608
-4941095711972419681-11,0.46
42818204333585780281-1,0.6920000000000001
40166603300977166241-1,1
-49410957119724196811-1,0.52144
-2884189688814673315-11,0.441715456
176080166581096972611,0.45557810929664005
-42903053912466839361-1,0.4310445222599066
8572003185807785070-11,0.4379342471231701
-50905128290737573311,0.3011131327839527
435163627192531291411,0.24707149690423957
-30898633582913780521-1,0.3226493514904524
144831816419818941-1,0.40761182493695075
776578817691032264911,0.3601479953317889
-72786049084474328881-1,0.45415022026897545
-5070378222052938477-11,0
-7278604908447432888-11,0.35409547900026883
77657881769103226491-1,0.3557321224487158
1448318164198189411,0.3508499079497766
43516362719253129141-1,0.2506232438539145
-803270882933222758011,0.3768074829260428
4115013865714683541-1,0.5693622468968979
48861941595293054581-1,0.7159907297312256
43076344655832162031-1,1
-80327088293322275801-1,0.45054543067173614
323481455198300609011,0.3564074464286841
-66761094715098550721-1,0.16845154861511186
-13111603287310481111-1,0.20671474355195749
7189186571933935271-1,0.21675904174464167
-260185063990567302411,0.39073051910143997
-64640588468899458631-1,0.3054641969856512
-20092405535586185931-1,0.33381476540416005
